Time(ns),S11 Log Mag(dB)
-5.02E+00,-75.34861
-5.01E+00,-75.626335
-5.01E+00,-75.924538
-5.00E+00,-76.240089
-5.00E+00,-76.568474
-4.99E+00,-76.903938
-4.99E+00,-77.238358
-4.98E+00,-77.56208
-4.98E+00,-77.86261
-4.97E+00,-78.125641
-4.97E+00,-78.336708
-4.96E+00,-78.481926
-4.96E+00,-78.549141
-4.95E+00,-78.532112
-4.95E+00,-78.429947
-4.94E+00,-78.248863
-4.94E+00,-77.998894
-4.93E+00,-77.694115
-4.93E+00,-77.349182
-4.92E+00,-76.978737
-4.92E+00,-76.594749
-4.91E+00,-76.208122
-4.91E+00,-75.826675
-4.90E+00,-75.456924
-4.90E+00,-75.103386
-4.89E+00,-74.769501
-4.89E+00,-74.457222
-4.88E+00,-74.168724
-4.88E+00,-73.9049
-4.87E+00,-73.666168
-4.87E+00,-73.453598
-4.86E+00,-73.266876
-4.86E+00,-73.106667
-4.85E+00,-72.972794
-4.85E+00,-72.86557
-4.84E+00,-72.784843
-4.84E+00,-72.731201
-4.83E+00,-72.704933
-4.83E+00,-72.7061
-4.82E+00,-72.735237
-4.82E+00,-72.793297
-4.81E+00,-72.880875
-4.81E+00,-72.99894
-4.80E+00,-73.148201
-4.80E+00,-73.330452
-4.79E+00,-73.547058
-4.79E+00,-73.79998
-4.78E+00,-74.092232
-4.78E+00,-74.42585
-4.77E+00,-74.804184
-4.77E+00,-75.231956
-4.76E+00,-75.713348
-4.76E+00,-76.255409
-4.75E+00,-76.864548
-4.75E+00,-77.550621
-4.74E+00,-78.325516
-4.74E+00,-79.203575
-4.73E+00,-80.204353
-4.73E+00,-81.351059
-4.72E+00,-82.670212
-4.72E+00,-84.190514
-4.71E+00,-85.909943
-4.71E+00,-87.720207
-4.70E+00,-89.190887
-4.70E+00,-89.516205
-4.69E+00,-88.43309
-4.69E+00,-86.665329
-4.68E+00,-84.851372
-4.68E+00,-83.210373
-4.67E+00,-81.775932
-4.67E+00,-80.527237
-4.66E+00,-79.435875
-4.66E+00,-78.476913
-4.65E+00,-77.629799
-4.65E+00,-76.876625
-4.64E+00,-76.205688
-4.64E+00,-75.606125
-4.63E+00,-75.069748
-4.63E+00,-74.58934
-4.62E+00,-74.159904
-4.62E+00,-73.777611
-4.61E+00,-73.437431
-4.61E+00,-73.137489
-4.60E+00,-72.874329
-4.60E+00,-72.646858
-4.59E+00,-72.452484
-4.59E+00,-72.289879
-4.58E+00,-72.158005
-4.58E+00,-72.055595
-4.57E+00,-71.982346
-4.57E+00,-71.93689
-4.56E+00,-71.919571
-4.56E+00,-71.929497
-4.55E+00,-71.966591
-4.55E+00,-72.030777
-4.54E+00,-72.121925
-4.54E+00,-72.240601
-4.53E+00,-72.386276
-4.53E+00,-72.55983
-4.52E+00,-72.761353
-4.52E+00,-72.991394
-4.51E+00,-73.250175
-4.51E+00,-73.53804
-4.50E+00,-73.855942
-4.50E+00,-74.203506
-4.49E+00,-74.580788
-4.49E+00,-74.987228
-4.48E+00,-75.422318
-4.48E+00,-75.883369
-4.47E+00,-76.366714
-4.47E+00,-76.867714
-4.46E+00,-77.37748
-4.46E+00,-77.884575
-4.45E+00,-78.372726
-4.45E+00,-78.821693
-4.44E+00,-79.208084
-4.44E+00,-79.506348
-4.43E+00,-79.694649
-4.43E+00,-79.759857
-4.42E+00,-79.699898
-4.42E+00,-79.526283
-4.41E+00,-79.25856
-4.41E+00,-78.921555
-4.40E+00,-78.540314
-4.40E+00,-78.136208
-4.39E+00,-77.72744
-4.39E+00,-77.326302
-4.38E+00,-76.941948
-4.38E+00,-76.581833
-4.37E+00,-76.249107
-4.37E+00,-75.94725
-4.36E+00,-75.677727
-4.36E+00,-75.44149
-4.35E+00,-75.239151
-4.35E+00,-75.071106
-4.34E+00,-74.93737
-4.34E+00,-74.838257
-4.33E+00,-74.773964
-4.33E+00,-74.744919
-4.32E+00,-74.751511
-4.32E+00,-74.794121
-4.31E+00,-74.874443
-4.31E+00,-74.99279
-4.30E+00,-75.150978
-4.30E+00,-75.3508
-4.29E+00,-75.59417
-4.29E+00,-75.884239
-4.28E+00,-76.224098
-4.28E+00,-76.61763
-4.27E+00,-77.069687
-4.27E+00,-77.586418
-4.26E+00,-78.174187
-4.26E+00,-78.842194
-4.25E+00,-79.599632
-4.25E+00,-80.457863
-4.24E+00,-81.427513
-4.24E+00,-82.515732
-4.23E+00,-83.715843
-4.23E+00,-84.984436
-4.22E+00,-86.189407
-4.22E+00,-87.057716
-4.21E+00,-87.240517
-4.21E+00,-86.62265
-4.20E+00,-85.45784
-4.20E+00,-84.08976
-4.19E+00,-82.726723
-4.19E+00,-81.457626
-4.18E+00,-80.304375
-4.18E+00,-79.267097
-4.17E+00,-78.335831
-4.17E+00,-77.499084
-4.16E+00,-76.746269
-4.16E+00,-76.068039
-4.15E+00,-75.456444
-4.15E+00,-74.904449
-4.14E+00,-74.406738
-4.14E+00,-73.958382
-4.13E+00,-73.555687
-4.13E+00,-73.195404
-4.12E+00,-72.874359
-4.12E+00,-72.590759
-4.11E+00,-72.342453
-4.11E+00,-72.127769
-4.10E+00,-71.94548
-4.10E+00,-71.794495
-4.09E+00,-71.673767
-4.09E+00,-71.582924
-4.08E+00,-71.521233
-4.08E+00,-71.488411
-4.07E+00,-71.484283
-4.07E+00,-71.508835
-4.06E+00,-71.562065
-4.06E+00,-71.644394
-4.05E+00,-71.75602
-4.05E+00,-71.89756
-4.04E+00,-72.069618
-4.04E+00,-72.273102
-4.03E+00,-72.508636
-4.03E+00,-72.777641
-4.02E+00,-73.080833
-4.02E+00,-73.41983
-4.01E+00,-73.795502
-4.01E+00,-74.209114
-4.00E+00,-74.66124
-4.00E+00,-75.152351
-3.99E+00,-75.681503
-3.99E+00,-76.245972
-3.98E+00,-76.839966
-3.98E+00,-77.453598
-3.97E+00,-78.069923
-3.97E+00,-78.662849
-3.96E+00,-79.19593
-3.96E+00,-79.622948
-3.95E+00,-79.895752
-3.95E+00,-79.976891
-3.94E+00,-79.853912
-3.94E+00,-79.544617
-3.93E+00,-79.089241
-3.93E+00,-78.536766
-3.92E+00,-77.931549
-3.92E+00,-77.30864
-3.91E+00,-76.692238
-3.91E+00,-76.097733
-3.90E+00,-75.534569
-3.90E+00,-75.007545
-3.89E+00,-74.51931
-3.89E+00,-74.070107
-3.88E+00,-73.65995
-3.88E+00,-73.28791
-3.87E+00,-72.952965
-3.87E+00,-72.653984
-3.86E+00,-72.389931
-3.86E+00,-72.159447
-3.85E+00,-71.961876
-3.85E+00,-71.796173
-3.84E+00,-71.66185
-3.84E+00,-71.55822
-3.83E+00,-71.484947
-3.83E+00,-71.441658
-3.82E+00,-71.428329
-3.82E+00,-71.444923
-3.81E+00,-71.491745
-3.81E+00,-71.56884
-3.80E+00,-71.676926
-3.80E+00,-71.816444
-3.79E+00,-71.988388
-3.79E+00,-72.19355
-3.78E+00,-72.433281
-3.78E+00,-72.708618
-3.77E+00,-73.02124
-3.77E+00,-73.372696
-3.76E+00,-73.764755
-3.76E+00,-74.199249
-3.75E+00,-74.677612
-3.75E+00,-75.201241
-3.74E+00,-75.770203
-3.74E+00,-76.383026
-3.73E+00,-77.035248
-3.73E+00,-77.716728
-3.72E+00,-78.409363
-3.72E+00,-79.082077
-3.71E+00,-79.688751
-3.71E+00,-80.167412
-3.70E+00,-80.452385
-3.70E+00,-80.493561
-3.69E+00,-80.282188
-3.69E+00,-79.852867
-3.68E+00,-79.267906
-3.68E+00,-78.592819
-3.67E+00,-77.880661
-3.67E+00,-77.168648
-3.66E+00,-76.479416
-3.66E+00,-75.826378
-3.65E+00,-75.215477
-3.65E+00,-74.649414
-3.64E+00,-74.128586
-3.64E+00,-73.652184
-3.63E+00,-73.218491
-3.63E+00,-72.825821
-3.62E+00,-72.472389
-3.62E+00,-72.156441
-3.61E+00,-71.876503
-3.61E+00,-71.630936
-3.60E+00,-71.418755
-3.60E+00,-71.238579
-3.59E+00,-71.089638
-3.59E+00,-70.970985
-3.58E+00,-70.882271
-3.58E+00,-70.822777
-3.57E+00,-70.792244
-3.57E+00,-70.79039
-3.56E+00,-70.817322
-3.56E+00,-70.87278
-3.55E+00,-70.957191
-3.55E+00,-71.070557
-3.54E+00,-71.21344
-3.54E+00,-71.385986
-3.53E+00,-71.589104
-3.53E+00,-71.823235
-3.52E+00,-72.088852
-3.52E+00,-72.38678
-3.51E+00,-72.717445
-3.51E+00,-73.0812
-3.50E+00,-73.477966
-3.50E+00,-73.907028
-3.49E+00,-74.367119
-3.49E+00,-74.854874
-3.48E+00,-75.364685
-3.48E+00,-75.888863
-3.47E+00,-76.413933
-3.47E+00,-76.920998
-3.46E+00,-77.385895
-3.46E+00,-77.778664
-3.45E+00,-78.067017
-3.45E+00,-78.222336
-3.44E+00,-78.22834
-3.44E+00,-78.085083
-3.43E+00,-77.809654
-3.43E+00,-77.430672
-3.42E+00,-76.98024
-3.42E+00,-76.488602
-3.41E+00,-75.980453
-3.41E+00,-75.4739
-3.40E+00,-74.982292
-3.40E+00,-74.513634
-3.39E+00,-74.073868
-3.39E+00,-73.665787
-3.38E+00,-73.291092
-3.38E+00,-72.950905
-3.37E+00,-72.644981
-3.37E+00,-72.373238
-3.36E+00,-72.135422
-3.36E+00,-71.931099
-3.35E+00,-71.759949
-3.35E+00,-71.621353
-3.34E+00,-71.515388
-3.34E+00,-71.441772
-3.33E+00,-71.400398
-3.33E+00,-71.391663
-3.32E+00,-71.415619
-3.32E+00,-71.473183
-3.31E+00,-71.56469
-3.31E+00,-71.691322
-3.30E+00,-71.854248
-3.30E+00,-72.055077
-3.29E+00,-72.295715
-3.29E+00,-72.578461
-3.28E+00,-72.905983
-3.28E+00,-73.281593
-3.27E+00,-73.709488
-3.27E+00,-74.194557
-3.26E+00,-74.742264
-3.26E+00,-75.359962
-3.25E+00,-76.055649
-3.25E+00,-76.83876
-3.24E+00,-77.720078
-3.24E+00,-78.709328
-3.23E+00,-79.812439
-3.23E+00,-81.020546
-3.22E+00,-82.287704
-3.22E+00,-83.484489
-3.21E+00,-84.346024
-3.21E+00,-84.546135
-3.20E+00,-83.977165
-3.20E+00,-82.876617
-3.19E+00,-81.567345
-3.19E+00,-80.255936
-3.18E+00,-79.029373
-3.18E+00,-77.914497
-3.17E+00,-76.911659
-3.17E+00,-76.012512
-3.16E+00,-75.206879
-3.16E+00,-74.484108
-3.15E+00,-73.835342
-3.15E+00,-73.253082
-3.14E+00,-72.730469
-3.14E+00,-72.262444
-3.13E+00,-71.84407
-3.13E+00,-71.471947
-3.12E+00,-71.142769
-3.12E+00,-70.854004
-3.11E+00,-70.603172
-3.11E+00,-70.388969
-3.10E+00,-70.209595
-3.10E+00,-70.064072
-3.09E+00,-69.951378
-3.09E+00,-69.870949
-3.08E+00,-69.822266
-3.08E+00,-69.805153
-3.07E+00,-69.819382
-3.07E+00,-69.865402
-3.06E+00,-69.943275
-3.06E+00,-70.053642
-3.05E+00,-70.197151
-3.05E+00,-70.37484
-3.04E+00,-70.58783
-3.04E+00,-70.83754
-3.03E+00,-71.125389
-3.03E+00,-71.453545
-3.02E+00,-71.823723
-3.02E+00,-72.238434
-3.01E+00,-72.699837
-3.01E+00,-73.210197
-3.00E+00,-73.771378
-3.00E+00,-74.383522
-2.99E+00,-75.045227
-2.99E+00,-75.750397
-2.98E+00,-76.485039
-2.98E+00,-77.223114
-2.97E+00,-77.919304
-2.97E+00,-78.506516
-2.96E+00,-78.901054
-2.96E+00,-79.026039
-2.95E+00,-78.848747
-2.95E+00,-78.398438
-2.94E+00,-77.749374
-2.94E+00,-76.985992
-2.93E+00,-76.177063
-2.93E+00,-75.368797
-2.92E+00,-74.588127
-2.92E+00,-73.849388
-2.91E+00,-73.159096
-2.91E+00,-72.519012
-2.90E+00,-71.928513
-2.90E+00,-71.385635
-2.89E+00,-70.888245
-2.89E+00,-70.433868
-2.88E+00,-70.019974
-2.88E+00,-69.644119
-2.87E+00,-69.30452
-2.87E+00,-68.999138
-2.86E+00,-68.726318
-2.86E+00,-68.48455
-2.85E+00,-68.272591
-2.85E+00,-68.089355
-2.84E+00,-67.933746
-2.84E+00,-67.805
-2.83E+00,-67.702347
-2.83E+00,-67.625298
-2.82E+00,-67.573303
-2.82E+00,-67.545929
-2.81E+00,-67.54287
-2.81E+00,-67.563881
-2.80E+00,-67.608879
-2.80E+00,-67.677628
-2.79E+00,-67.770187
-2.79E+00,-67.886497
-2.78E+00,-68.026627
-2.78E+00,-68.190567
-2.77E+00,-68.378372
-2.77E+00,-68.590202
-2.76E+00,-68.826019
-2.76E+00,-69.085594
-2.75E+00,-69.368752
-2.75E+00,-69.675217
-2.74E+00,-70.004158
-2.74E+00,-70.354378
-2.73E+00,-70.724358
-2.73E+00,-71.111565
-2.72E+00,-71.512695
-2.72E+00,-71.922951
-2.71E+00,-72.336418
-2.71E+00,-72.745148
-2.70E+00,-73.139511
-2.70E+00,-73.508133
-2.69E+00,-73.838242
-2.69E+00,-74.117233
-2.68E+00,-74.333542
-2.68E+00,-74.478157
-2.67E+00,-74.547356
-2.67E+00,-74.541985
-2.66E+00,-74.468361
-2.66E+00,-74.336716
-2.65E+00,-74.159683
-2.65E+00,-73.95047
-2.64E+00,-73.721832
-2.64E+00,-73.4851
-2.63E+00,-73.250122
-2.63E+00,-73.024475
-2.62E+00,-72.814331
-2.62E+00,-72.624588
-2.61E+00,-72.459
-2.61E+00,-72.320343
-2.60E+00,-72.211143
-2.60E+00,-72.133263
-2.59E+00,-72.088394
-2.59E+00,-72.078026
-2.58E+00,-72.103676
-2.58E+00,-72.167046
-2.57E+00,-72.269859
-2.57E+00,-72.414063
-2.56E+00,-72.601837
-2.56E+00,-72.836037
-2.55E+00,-73.119843
-2.55E+00,-73.456779
-2.54E+00,-73.851639
-2.54E+00,-74.309204
-2.53E+00,-74.836311
-2.53E+00,-75.439201
-2.52E+00,-76.126022
-2.52E+00,-76.904358
-2.51E+00,-77.779991
-2.51E+00,-78.751045
-2.50E+00,-79.7985
-2.50E+00,-80.863213
-2.49E+00,-81.810265
-2.49E+00,-82.410416
-2.48E+00,-82.425499
-2.48E+00,-81.807701
-2.47E+00,-80.748131
-2.47E+00,-79.496994
-2.46E+00,-78.224182
-2.46E+00,-77.011368
-2.45E+00,-75.888863
-2.45E+00,-74.862373
-2.44E+00,-73.927902
-2.44E+00,-73.077789
-2.43E+00,-72.304085
-2.43E+00,-71.598969
-2.42E+00,-70.955971
-2.42E+00,-70.369034
-2.41E+00,-69.833061
-2.41E+00,-69.34388
-2.40E+00,-68.89798
-2.40E+00,-68.492035
-2.39E+00,-68.12352
-2.39E+00,-67.790169
-2.38E+00,-67.490013
-2.38E+00,-67.221436
-2.37E+00,-66.983078
-2.37E+00,-66.773674
-2.36E+00,-66.5923
-2.36E+00,-66.438095
-2.35E+00,-66.310448
-2.35E+00,-66.208611
-2.34E+00,-66.132484
-2.34E+00,-66.081543
-2.33E+00,-66.055672
-2.33E+00,-66.054771
-2.32E+00,-66.079124
-2.32E+00,-66.128601
-2.31E+00,-66.203522
-2.31E+00,-66.304321
-2.30E+00,-66.43158
-2.30E+00,-66.585838
-2.29E+00,-66.767952
-2.29E+00,-66.978798
-2.28E+00,-67.219574
-2.28E+00,-67.491486
-2.27E+00,-67.796265
-2.27E+00,-68.13559
-2.26E+00,-68.511757
-2.26E+00,-68.92701
-2.25E+00,-69.384369
-2.25E+00,-69.887054
-2.24E+00,-70.439247
-2.24E+00,-71.045326
-2.23E+00,-71.710358
-2.23E+00,-72.440277
-2.22E+00,-73.241951
-2.22E+00,-74.121811
-2.21E+00,-75.084923
-2.21E+00,-76.134552
-2.20E+00,-77.262794
-2.20E+00,-78.442596
-2.19E+00,-79.60495
-2.19E+00,-80.612236
-2.18E+00,-81.262688
-2.18E+00,-81.377914
-2.17E+00,-80.951065
-2.17E+00,-80.152954
-2.16E+00,-79.188759
-2.16E+00,-78.200447
-2.15E+00,-77.263214
-2.15E+00,-76.406166
-2.14E+00,-75.637398
-2.14E+00,-74.956078
-2.13E+00,-74.357155
-2.13E+00,-73.834442
-2.12E+00,-73.381584
-2.12E+00,-72.993752
-2.11E+00,-72.665504
-2.11E+00,-72.393433
-2.10E+00,-72.173592
-2.10E+00,-72.003113
-2.09E+00,-71.879616
-2.09E+00,-71.801079
-2.08E+00,-71.765167
-2.08E+00,-71.770012
-2.07E+00,-71.814087
-2.07E+00,-71.894775
-2.06E+00,-72.010025
-2.06E+00,-72.156204
-2.05E+00,-72.32975
-2.05E+00,-72.524025
-2.04E+00,-72.732246
-2.04E+00,-72.944496
-2.03E+00,-73.147293
-2.03E+00,-73.325729
-2.02E+00,-73.460983
-2.02E+00,-73.534424
-2.01E+00,-73.528297
-2.01E+00,-73.429474
-2.00E+00,-73.231644
-2.00E+00,-72.937546
-1.99E+00,-72.557213
-1.99E+00,-72.106987
-1.98E+00,-71.604553
-1.98E+00,-71.068062
-1.97E+00,-70.513443
-1.97E+00,-69.953705
-1.96E+00,-69.398666
-1.96E+00,-68.856125
-1.95E+00,-68.331215
-1.95E+00,-67.827393
-1.94E+00,-67.347099
-1.94E+00,-66.89167
-1.93E+00,-66.462112
-1.93E+00,-66.05851
-1.92E+00,-65.680855
-1.92E+00,-65.329056
-1.91E+00,-65.002762
-1.91E+00,-64.701683
-1.90E+00,-64.425285
-1.90E+00,-64.173264
-1.89E+00,-63.945263
-1.89E+00,-63.740952
-1.88E+00,-63.559925
-1.88E+00,-63.402
-1.87E+00,-63.266926
-1.87E+00,-63.154709
-1.86E+00,-63.06506
-1.86E+00,-62.998184
-1.85E+00,-62.954037
-1.85E+00,-62.932816
-1.84E+00,-62.934681
-1.84E+00,-62.959988
-1.83E+00,-63.009113
-1.83E+00,-63.082592
-1.82E+00,-63.180954
-1.82E+00,-63.305046
-1.81E+00,-63.455719
-1.81E+00,-63.634094
-1.80E+00,-63.841225
-1.80E+00,-64.078743
-1.79E+00,-64.348236
-1.79E+00,-64.651756
-1.78E+00,-64.991623
-1.78E+00,-65.370705
-1.77E+00,-65.792259
-1.77E+00,-66.260284
-1.76E+00,-66.779343
-1.76E+00,-67.355408
-1.75E+00,-67.995384
-1.75E+00,-68.707893
-1.74E+00,-69.503525
-1.74E+00,-70.395279
-1.73E+00,-71.399353
-1.73E+00,-72.534531
-1.72E+00,-73.820824
-1.72E+00,-75.272865
-1.71E+00,-76.87458
-1.71E+00,-78.511719
-1.70E+00,-79.833435
-1.70E+00,-80.243095
-1.69E+00,-79.488464
-1.69E+00,-78.039116
-1.68E+00,-76.43557
-1.68E+00,-74.926674
-1.67E+00,-73.580048
-1.67E+00,-72.395607
-1.66E+00,-71.355858
-1.66E+00,-70.440704
-1.65E+00,-69.63205
-1.65E+00,-68.915123
-1.64E+00,-68.278008
-1.64E+00,-67.710693
-1.63E+00,-67.205421
-1.63E+00,-66.755516
-1.62E+00,-66.355881
-1.62E+00,-66.001785
-1.61E+00,-65.68985
-1.61E+00,-65.416748
-1.60E+00,-65.180038
-1.60E+00,-64.977287
-1.59E+00,-64.806686
-1.59E+00,-64.666519
-1.58E+00,-64.555344
-1.58E+00,-64.471848
-1.57E+00,-64.414848
-1.57E+00,-64.383301
-1.56E+00,-64.376228
-1.56E+00,-64.392647
-1.55E+00,-64.431686
-1.55E+00,-64.492271
-1.54E+00,-64.573578
-1.54E+00,-64.67437
-1.53E+00,-64.79351
-1.53E+00,-64.929649
-1.52E+00,-65.081245
-1.52E+00,-65.246498
-1.51E+00,-65.423286
-1.51E+00,-65.609238
-1.50E+00,-65.801521
-1.50E+00,-65.997032
-1.49E+00,-66.192245
-1.49E+00,-66.383202
-1.48E+00,-66.565994
-1.48E+00,-66.736237
-1.47E+00,-66.889931
-1.47E+00,-67.023285
-1.46E+00,-67.133133
-1.46E+00,-67.21701
-1.45E+00,-67.273727
-1.45E+00,-67.303154
-1.44E+00,-67.306435
-1.44E+00,-67.285759
-1.43E+00,-67.244347
-1.43E+00,-67.186081
-1.42E+00,-67.115273
-1.42E+00,-67.036522
-1.41E+00,-66.954399
-1.41E+00,-66.873222
-1.40E+00,-66.797173
-1.40E+00,-66.729881
-1.39E+00,-66.674805
-1.39E+00,-66.634956
-1.38E+00,-66.613129
-1.38E+00,-66.611435
-1.37E+00,-66.632164
-1.37E+00,-66.677177
-1.36E+00,-66.748016
-1.36E+00,-66.846024
-1.35E+00,-66.972359
-1.35E+00,-67.127823
-1.34E+00,-67.312729
-1.34E+00,-67.526886
-1.33E+00,-67.769119
-1.33E+00,-68.037331
-1.32E+00,-68.327461
-1.32E+00,-68.633186
-1.31E+00,-68.944801
-1.31E+00,-69.248871
-1.30E+00,-69.526871
-1.30E+00,-69.755882
-1.29E+00,-69.909554
-1.29E+00,-69.962082
-1.28E+00,-69.892677
-1.28E+00,-69.691704
-1.27E+00,-69.362572
-1.27E+00,-68.921532
-1.26E+00,-68.392509
-1.26E+00,-67.802208
-1.25E+00,-67.175156
-1.25E+00,-66.531868
-1.24E+00,-65.887993
-1.24E+00,-65.254799
-1.23E+00,-64.639984
-1.23E+00,-64.048485
-1.22E+00,-63.483253
-1.22E+00,-62.946163
-1.21E+00,-62.437813
-1.21E+00,-61.958389
-1.20E+00,-61.507626
-1.20E+00,-61.085125
-1.19E+00,-60.690254
-1.19E+00,-60.32235
-1.18E+00,-59.980721
-1.18E+00,-59.664757
-1.17E+00,-59.373821
-1.17E+00,-59.107334
-1.16E+00,-58.864792
-1.16E+00,-58.645756
-1.15E+00,-58.449825
-1.15E+00,-58.276703
-1.14E+00,-58.126095
-1.14E+00,-57.99789
-1.13E+00,-57.891937
-1.13E+00,-57.808182
-1.12E+00,-57.746693
-1.12E+00,-57.707561
-1.11E+00,-57.691036
-1.11E+00,-57.697319
-1.10E+00,-57.726841
-1.10E+00,-57.780087
-1.09E+00,-57.857605
-1.09E+00,-57.960106
-1.08E+00,-58.088459
-1.08E+00,-58.243668
-1.07E+00,-58.426914
-1.07E+00,-58.639614
-1.06E+00,-58.883366
-1.06E+00,-59.160213
-1.05E+00,-59.47237
-1.05E+00,-59.822624
-1.04E+00,-60.214268
-1.04E+00,-60.651218
-1.03E+00,-61.138279
-1.03E+00,-61.681469
-1.02E+00,-62.28801
-1.02E+00,-62.967346
-1.01E+00,-63.731518
-1.01E+00,-64.596146
-1.00E+00,-65.582832
-9.95E-01,-66.721169
-9.90E-01,-68.053711
-9.85E-01,-69.644814
-9.80E-01,-71.594948
-9.75E-01,-74.067024
-9.70E-01,-77.289177
-9.65E-01,-81.047035
-9.60E-01,-81.645943
-9.55E-01,-78.076393
-9.50E-01,-74.70343
-9.45E-01,-72.118958
-9.40E-01,-70.099236
-9.35E-01,-68.465797
-9.30E-01,-67.107788
-9.25E-01,-65.955452
-9.20E-01,-64.962128
-9.15E-01,-64.096329
-9.10E-01,-63.335213
-9.05E-01,-62.661938
-9.00E-01,-62.063877
-8.95E-01,-61.531101
-8.90E-01,-61.056
-8.85E-01,-60.632252
-8.80E-01,-60.254795
-8.75E-01,-59.919476
-8.70E-01,-59.622818
-8.65E-01,-59.361771
-8.60E-01,-59.133869
-8.55E-01,-58.936871
-8.50E-01,-58.768875
-8.45E-01,-58.628162
-8.40E-01,-58.513203
-8.35E-01,-58.422554
-8.30E-01,-58.354847
-8.25E-01,-58.308926
-8.20E-01,-58.283516
-8.15E-01,-58.277397
-8.10E-01,-58.289387
-8.05E-01,-58.318272
-8.00E-01,-58.362637
-7.95E-01,-58.421246
-7.90E-01,-58.492668
-7.85E-01,-58.575195
-7.80E-01,-58.667435
-7.75E-01,-58.76746
-7.70E-01,-58.8736
-7.65E-01,-58.983868
-7.60E-01,-59.096394
-7.55E-01,-59.209244
-7.50E-01,-59.320454
-7.45E-01,-59.428394
-7.40E-01,-59.531342
-7.35E-01,-59.628078
-7.30E-01,-59.717571
-7.25E-01,-59.799278
-7.20E-01,-59.873028
-7.15E-01,-59.939156
-7.10E-01,-59.998463
-7.05E-01,-60.052197
-7.00E-01,-60.101997
-6.95E-01,-60.150013
-6.90E-01,-60.198555
-6.85E-01,-60.250103
-6.80E-01,-60.307514
-6.75E-01,-60.373543
-6.70E-01,-60.451008
-6.65E-01,-60.542881
-6.60E-01,-60.652023
-6.55E-01,-60.781158
-6.50E-01,-60.932899
-6.45E-01,-61.10994
-6.40E-01,-61.314518
-6.35E-01,-61.548618
-6.30E-01,-61.81385
-6.25E-01,-62.110977
-6.20E-01,-62.439644
-6.15E-01,-62.797684
-6.10E-01,-63.180145
-6.05E-01,-63.577946
-6.00E-01,-63.976204
-5.95E-01,-64.352356
-5.90E-01,-64.674919
-5.85E-01,-64.904686
-5.80E-01,-65.000175
-5.75E-01,-64.927315
-5.70E-01,-64.671181
-5.65E-01,-64.241409
-5.60E-01,-63.66872
-5.55E-01,-62.994213
-5.50E-01,-62.258541
-5.45E-01,-61.495312
-5.40E-01,-60.729492
-5.35E-01,-59.977833
-5.30E-01,-59.250961
-5.25E-01,-58.555065
-5.20E-01,-57.893269
-5.15E-01,-57.266766
-5.10E-01,-56.675587
-5.05E-01,-56.118931
-5.00E-01,-55.595558
-4.95E-01,-55.103943
-4.90E-01,-54.642399
-4.85E-01,-54.209061
-4.80E-01,-53.802032
-4.75E-01,-53.419304
-4.70E-01,-53.058769
-4.65E-01,-52.718136
-4.60E-01,-52.395054
-4.55E-01,-52.086964
-4.50E-01,-51.791088
-4.45E-01,-51.50444
-4.40E-01,-51.223824
-4.35E-01,-50.945827
-4.30E-01,-50.666859
-4.25E-01,-50.383221
-4.20E-01,-50.091202
-4.15E-01,-49.787159
-4.10E-01,-49.467762
-4.05E-01,-49.130047
-4.00E-01,-48.771648
-3.95E-01,-48.390903
-3.90E-01,-47.986969
-3.85E-01,-47.559807
-3.80E-01,-47.110249
-3.75E-01,-46.639809
-3.70E-01,-46.150631
-3.65E-01,-45.645283
-3.60E-01,-45.126602
-3.55E-01,-44.597553
-3.50E-01,-44.061054
-3.45E-01,-43.519932
-3.40E-01,-42.976784
-3.35E-01,-42.433956
-3.30E-01,-41.893547
-3.25E-01,-41.357365
-3.20E-01,-40.82695
-3.15E-01,-40.303612
-3.10E-01,-39.788425
-3.05E-01,-39.282261
-3.00E-01,-38.785843
-2.95E-01,-38.299717
-2.90E-01,-37.824314
-2.85E-01,-37.359966
-2.80E-01,-36.90691
-2.75E-01,-36.465305
-2.70E-01,-36.035259
-2.65E-01,-35.616829
-2.60E-01,-35.21003
-2.55E-01,-34.814846
-2.50E-01,-34.431244
-2.45E-01,-34.059158
-2.40E-01,-33.698524
-2.35E-01,-33.349255
-2.30E-01,-33.011265
-2.25E-01,-32.684456
-2.20E-01,-32.368736
-2.15E-01,-32.063999
-2.10E-01,-31.770151
-2.05E-01,-31.487093
-2.00E-01,-31.214733
-1.95E-01,-30.952969
-1.90E-01,-30.701717
-1.85E-01,-30.460886
-1.80E-01,-30.230389
-1.75E-01,-30.010139
-1.70E-01,-29.80006
-1.65E-01,-29.600063
-1.60E-01,-29.410074
-1.55E-01,-29.230005
-1.50E-01,-29.059776
-1.45E-01,-28.899298
-1.40E-01,-28.74848
-1.35E-01,-28.607224
-1.30E-01,-28.475422
-1.25E-01,-28.352957
-1.20E-01,-28.239689
-1.15E-01,-28.135468
-1.10E-01,-28.040115
-1.05E-01,-27.95343
-1.00E-01,-27.875174
-9.50E-02,-27.805063
-9.00E-02,-27.742779
-8.50E-02,-27.687937
-8.00E-02,-27.640095
-7.50E-02,-27.598726
-7.00E-02,-27.563227
-6.50E-02,-27.532896
-6.00E-02,-27.506912
-5.50E-02,-27.484343
-5.00E-02,-27.464113
-4.50E-02,-27.445013
-4.00E-02,-27.425673
-3.50E-02,-27.404575
-3.00E-02,-27.380045
